Module_id,Module_name,Sample,present_KOs,required_KOs,missing_KOs,KEMET_style_status_3state
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300030413,12,15,3,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Lab enriched acid 3300038412,13,15,2,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater sediment microbial 3300031806,14,15,1,1 block missing
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Metatransc of lab 3300055057,6,15,9,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Hydrotherm Fe rich 3300023440,13,15,2,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Lab enriched sediment 3300039028,11,15,4,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300008566,10,15,5,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater microbial communitie 3300024341,15,15,0,Complete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater sediment microbial 3300021517,14,15,1,1 block missing
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Metatransc of lab 3300055062,10,15,5,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Hydrotherm Fe rich 3300023442,14,15,1,1 block missing
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater sediment microbial 3300036046,15,15,0,Complete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Hydrotherm Fe rich 3300023313,12,15,3,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300039211,11,15,4,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300008721,9,15,6,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Pink biofilm microbial 3300003104,10,15,5,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300038681,12,15,3,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid mine drainage 3300030228,12,15,3,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Metatransc of lab 3300055069,10,15,5,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid Mine Drainage 2010484004,9,15,6,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Hydrotherm Fe rich 3300023307,10,15,5,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater sediment microbial 3300031876,14,15,1,1 block missing
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Freshwater microbial communitie 3300023177,15,15,0,Complete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Biofilm microbial communitie 3300021476,14,15,1,1 block missing
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Acid Mine Drainage 3300003083,9,15,6,Incomplete
M00004,Pentose phosphate pathway (Pentose phosphate cycle),Hydrotherm Fe rich 3300023444,14,15,1,1 block missing
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038494,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched acid 3300038413,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300008567,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030091,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023310,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300046014,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300055056,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300010391,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031898,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300024300,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300055061,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023368,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038487,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031593,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030082,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031604,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300021518,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030398,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030242,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023439,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300024333,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched sediment 3300039027,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300039205,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300043827,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched acid 3300038471,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030335,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300028737,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched acid 3300038411,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031877,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038731,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038979,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023548,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of freshwater 3300061576,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038486,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031587,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid Mine Drainage 3300005360,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300008723,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038493,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300036045,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300046013,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038729,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030413,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched acid 3300038412,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031806,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300055057,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023440,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Lab enriched sediment 3300039028,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300008566,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300024341,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300021517,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300055062,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023442,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300036046,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023313,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300039211,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300008721,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Pink biofilm microbial 3300003104,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300038681,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid mine drainage 3300030228,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Metatransc of lab 3300055069,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid Mine Drainage 2010484004,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023307,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater sediment microbial 3300031876,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Freshwater microbial communitie 3300023177,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Biofilm microbial communitie 3300021476,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Acid Mine Drainage 3300003083,1,1,0,Complete
M00005,"PRPP biosynthesis, ribose 5P => PRPP",Hydrotherm Fe rich 3300023444,1,1,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038494,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched acid 3300038413,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300008567,2,6,4,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030091,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023310,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300046014,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300055056,0,6,6,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300010391,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031898,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater microbial communitie 3300024300,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300055061,0,6,6,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023368,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038487,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031593,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030082,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031604,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300021518,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030398,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030242,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023439,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater microbial communitie 3300024333,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched sediment 3300039027,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300039205,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater microbial communitie 3300043827,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched acid 3300038471,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030335,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater microbial communitie 3300028737,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched acid 3300038411,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031877,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038731,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038979,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023548,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of freshwater 3300061576,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038486,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031587,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid Mine Drainage 3300005360,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300008723,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038493,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300036045,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300046013,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038729,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030413,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched acid 3300038412,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300031806,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300055057,2,6,4,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023440,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Lab enriched sediment 3300039028,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300008566,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater microbial communitie 3300024341,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300021517,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300055062,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023442,5,6,1,1 block missing
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Freshwater sediment microbial 3300036046,6,6,0,Complete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Hydrotherm Fe rich 3300023313,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300039211,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300008721,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Pink biofilm microbial 3300003104,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300038681,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid mine drainage 3300030228,3,6,3,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Metatransc of lab 3300055069,4,6,2,Incomplete
M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",Acid Mine Drainage 2010484004,3,6,3,Incomplete
