Dataset,Module,Module_id,Module_name,Sample,Status,Completeness_score
mags,"M00001 | Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",MAG.1,INCOMPLETE,0.3
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.22,INCOMPLETE,0.25
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.24,INCOMPLETE,0.125
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.25,INCOMPLETE,0.375
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.26,INCOMPLETE,0.5
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.27,1 BLOCK MISSING,0.875
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.28,INCOMPLETE,0.125
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.29,INCOMPLETE,0.625
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.30,2 BLOCKS MISSING,0.75
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.31,INCOMPLETE,0.5
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.32,INCOMPLETE,0.0
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.33,2 BLOCKS MISSING,0.75
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.34,COMPLETE,1.0
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.35,2 BLOCKS MISSING,0.75
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.36,INCOMPLETE,0.25
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.37,INCOMPLETE,0.5
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.38,INCOMPLETE,0.125
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.39,INCOMPLETE,0.125
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.40,1 BLOCK MISSING,0.875
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.41,INCOMPLETE,0.375
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.42,INCOMPLETE,0.375
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.43,INCOMPLETE,0.5
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.44,INCOMPLETE,0.625
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.45,INCOMPLETE,0.5
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.46,INCOMPLETE,0.125
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.47,INCOMPLETE,0.0
mags,M00004 | Pentose phosphate pathway (Pentose phosphate cycle),M00004,Pentose phosphate pathway (Pentose phosphate cycle),MAG.48,INCOMPLETE,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.1,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.2,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.3,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.4,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.5,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.6,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.7,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.8,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.9,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.10,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.11,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.12,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.13,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.14,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.15,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.16,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.17,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.18,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.19,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.20,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.21,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.22,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.24,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.25,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.26,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.27,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.28,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.29,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.30,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.31,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.32,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.33,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.34,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.35,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.36,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.37,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.38,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.39,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.40,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.41,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.42,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.43,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.44,1 BLOCK MISSING,0.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.45,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.46,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.47,COMPLETE,1.0
mags,"M00005 | PRPP biosynthesis, ribose 5P => PRPP",M00005,"PRPP biosynthesis, ribose 5P => PRPP",MAG.48,1 BLOCK MISSING,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.1,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.2,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.3,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.4,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.5,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.6,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.7,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.8,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.9,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.10,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.11,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.12,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.13,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.14,1 BLOCK MISSING,0.6666666666666667
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.15,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.16,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.17,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.18,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.19,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.20,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.21,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.22,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.24,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.25,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.26,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.27,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.28,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.29,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.30,1 BLOCK MISSING,0.6666666666666667
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.31,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.32,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.33,1 BLOCK MISSING,0.6666666666666667
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.34,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.35,1 BLOCK MISSING,0.6666666666666667
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.36,2 BLOCKS MISSING,0.33333333333333337
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.37,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.38,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.39,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.40,COMPLETE,1.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.41,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.42,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.43,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.44,1 BLOCK MISSING,0.6666666666666667
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.45,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.46,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.47,INCOMPLETE,0.0
mags,"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",M00006,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",MAG.48,INCOMPLETE,0.0
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.1,INCOMPLETE,0.25
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.2,INCOMPLETE,0.25
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.3,COMPLETE,1.0
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.4,COMPLETE,1.0
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.5,INCOMPLETE,0.0
mags,"M00007 | Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",M00007,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",MAG.6,COMPLETE,1.0
