Figure,Module_ID,Module_name,Biogeochemical_cycle,Relation_to_iron,Table_S8_biomarker_KOs,Reason_for_inclusion,Sample_or_MAG,Original_status,Displayed_visual_class,Color_hex,Panel,Row_order,Column_order,Source_file,Selection_script,Selection_rule
S38,M00531,"Assimilatory nitrate reduction, nitrate -> ammonia",Nitrogen,No direct iron relation assigned,K00360; K00366; K00367; K00372; K10534; K17877,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,Incomplete,Incomplete,#C62828,P001,3,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00531,"Assimilatory nitrate reduction, nitrate -> ammonia",Nitrogen,No direct iron relation assigned,K00360; K00366; K00367; K00372; K10534; K17877,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,3,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,4,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,4,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,1 block missing,1 block missing,#1565C0,P001,4,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,1 block missing,1 block missing,#1565C0,P001,4,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,Complete,Complete,#2E7D32,P001,4,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,1 block missing,1 block missing,#1565C0,P001,4,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,1 block missing,1 block missing,#1565C0,P001,4,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,Complete,Complete,#2E7D32,P001,4,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,4,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,1 block missing,1 block missing,#1565C0,P001,4,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,1 block missing,1 block missing,#1565C0,P001,4,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,1 block missing,1 block missing,#1565C0,P001,4,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,Complete,Complete,#2E7D32,P001,4,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,1 block missing,1 block missing,#1565C0,P001,4,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Complete,Complete,#2E7D32,P001,4,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,1 block missing,1 block missing,#1565C0,P001,4,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,4,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,1 block missing,1 block missing,#1565C0,P001,4,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,4,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00165,Reductive pentose phosphate cycle (Calvin cycle),Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,4,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,5,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,5,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,Complete,Complete,#2E7D32,P001,5,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Complete,Complete,#2E7D32,P001,5,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,Complete,Complete,#2E7D32,P001,5,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,Complete,Complete,#2E7D32,P001,5,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00166,"Reductive pentose phosphate cycle, ribulose-5P -> glyceraldehyde-3P",Carbon,No direct iron relation assigned,K00855; K01601; K01602,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,Complete,Complete,#2E7D32,P001,5,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
